date,stream_no,DOC_rep,DOC_mmolm3,DOC_flag,DOC_source,TN_rep,TN_mmolm3,TN_flag,TN_source,TP_rep,TP_mmolm3,TP_flag,TP_source
5/16/2012,665,1,295.9860791,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,760,1,286.3280242,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,788,1,472.9949129,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,790,1,675.8973249,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,800,1,495.225091,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,805,1,650.2535239,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,830,1,949.6532259,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2012,835,1,489.6467317,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2012,505,1,321.3801027,,sasdatalibr,1,16.84907937,,CCC 2012,1,0.249566076,,CCC 2012
5/30/2012,540,1,730.1822542,,sasdatalibr,1,21.56111004,,CCC 2012,1,0.406795933,,CCC 2012
5/30/2012,640,1,1014.928356,,sasdatalibr,1,32.84142589,,CCC 2012,1,0.897533884,,CCC 2012
5/30/2012,665,1,343.8600581,,sasdatalibr,1,18.34836186,,CCC 2012,1,0.410024472,,CCC 2012
5/30/2012,760,1,432.1146977,,sasdatalibr,1,17.49162901,,CCC 2012,1,0.435852785,,CCC 2012
5/30/2012,788,1,445.4361528,,sasdatalibr,1,20.7757716,,CCC 2012,1,0.474595255,,CCC 2012
5/30/2012,790,1,816.7717119,,sasdatalibr,1,25.84477429,,CCC 2012,1,0.477823794,,CCC 2012
5/30/2012,800,1,766.8162555,,sasdatalibr,1,24.70246382,,CCC 2012,1,0.587594125,,CCC 2012
5/30/2012,805,1,944.9907166,,sasdatalibr,1,26.77290154,,CCC 2012,1,0.587594125,,CCC 2012
5/30/2012,830,1,1113.174086,,sasdatalibr,1,35.41162444,,CCC 2012,1,1.104160389,,CCC 2012
5/30/2012,835,1,282.2483286,,sasdatalibr,1,20.847166,,CCC 2012,1,0.279914344,,CCC 2012
6/4/2012,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
6/4/2012,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
6/5/2012,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/5/2012,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
6/5/2012,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
6/5/2012,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
6/5/2012,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
6/6/2012,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/6/2012,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
6/6/2012,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
6/11/2012,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.065417919,,LSPA LMP VLAP
6/11/2012,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
6/12/2012,505,1,367.1726044,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,540,1,646.0905692,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,640,1,726.0192995,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,665,1,303.895693,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,760,1,258.1031913,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,788,1,237.2884178,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,790,1,648.5883421,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,800,1,334.7015578,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,805,1,475.4094266,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,830,1,866.7271683,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2012,835,1,339.6971034,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,505,1,404.0563831,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,510,1,211.8111351,,sasdatalibr,1,14.85003605,,CCC 2012,1,0.590822664,,CCC 2012
6/20/2012,540,1,820.1020756,,sasdatalibr,1,24.70246382,,CCC 2012,1,0.510109186,,CCC 2012
6/20/2012,640,1,851.2409768,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,665,1,406.1378604,,sasdatalibr,1,18.34836186,,CCC 2012,1,0.261511671,,CCC 2012
6/20/2012,670,1,426.2033021,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,750,1,271.3413873,,sasdatalibr,1,7.853384452,,CCC 2012,1,0.054885166,,CCC 2012
6/20/2012,760,1,359.4295087,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,788,1,325.4597983,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,790,1,759.4061961,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,800,1,426.3698202,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,805,1,505.7989959,,sasdatalibr,1,20.7757716,,CCC 2012,1,0.387424698,,CCC 2012
6/20/2012,830,1,997.2774276,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2012,835,1,485.9000724,,sasdatalibr,1,17.84860103,,CCC 2012,1,0.170144013,,CCC 2012
6/28/2012,505,1,461.8381943,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,540,1,860.0664408,,sasdatalibr,1,56.47297365,,CCC 2012,1,1.775696532,,CCC 2012
6/28/2012,640,1,783.4680743,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,665,1,373.916591,,sasdatalibr,1,17.77720662,,CCC 2012,1,0.318656814,,CCC 2012
6/28/2012,760,1,338.448217,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,788,1,245.6143272,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,790,1,711.5322171,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,800,1,423.0394565,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,805,1,511.4606143,,sasdatalibr,1,21.13274362,,CCC 2012,1,0.335768072,,CCC 2012
6/28/2012,830,1,761.6541917,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2012,835,1,492.2277636,,sasdatalibr,1,16.56350175,,CCC 2012,1,0.293151355,,CCC 2012
7/8/2012,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/8/2012,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
7/8/2012,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
7/8/2012,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
7/8/2012,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
7/8/2012,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.388271834,,LSPA LMP VLAP
7/8/2012,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
7/11/2012,505,1,360.1788405,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2012,540,1,1049.39762,,sasdatalibr,1,56.25879044,,CCC 2012,1,1.171959711,,CCC 2012
7/11/2012,640,1,784.7169607,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2012,665,1,262.266146,,sasdatalibr,1,20.41879957,,CCC 2012,1,0.326082454,,CCC 2012
7/11/2012,760,1,235.5399769,,sasdatalibr,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
7/11/2012,788,1,180.755493,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2012,790,1,724.1875994,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2012,800,1,307.1427977,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2012,805,1,287.2438742,,sasdatalibr,1,20.98995481,,CCC 2012,1,0.510109186,,CCC 2012
7/11/2012,830,1,681.4756842,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2012,835,1,319.2986254,,sasdatalibr,1,17.4202346,,CCC 2012,1,0.142378576,,CCC 2012
7/11/2012,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
7/16/2012,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.839420179,,LSPA LMP VLAP
7/16/2012,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
7/25/2012,505,1,356.4321813,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,540,1,1301.25638,,sasdatalibr,1,59.82851064,,CCC 2012,1,1.385043295,,CCC 2012
7/25/2012,640,1,745.9182229,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,665,1,203.3187075,,sasdatalibr,1,22.48923729,,CCC 2012,1,0.552080195,,CCC 2012
7/25/2012,760,1,53.78537471,BDL,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,788,1,201.4870074,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,790,1,716.3612446,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,800,1,318.2995163,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,805,1,253.1909048,,sasdatalibr,1,22.98899812,,CCC 2012,1,0.519794803,,CCC 2012
7/25/2012,830,1,595.7188174,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2012,835,1,358.6801768,,sasdatalibr,1,18.91951709,,CCC 2012,1,0.143347138,,CCC 2012
7/31/2012,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
7/31/2012,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.774849396,,LSPA LMP VLAP
8/5/2012,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.323701051,,LSPA LMP VLAP
8/6/2012,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
8/6/2012,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
8/6/2012,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
8/6/2012,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.839420179,,LSPA LMP VLAP
8/6/2012,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
8/6/2012,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.355986443,,LSPA LMP VLAP
8/6/2012,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
8/9/2012,505,1,340.2799171,,sasdatalibr,1,18.99091149,,CCC 2012,1,0.152064194,,CCC 2012
8/9/2012,510,1,286.7443196,,sasdatalibr,1,17.56302341,,CCC 2012,1,0.184995293,,CCC 2012
8/9/2012,540,1,1405.913061,,sasdatalibr,1,63.68380846,,CCC 2012,1,1.120303085,,CCC 2012
8/9/2012,640,1,835.2552308,,sasdatalibr,1,36.69672371,,CCC 2012,1,0.862019953,,CCC 2012
8/9/2012,665,1,236.7056042,,sasdatalibr,1,19.1337003,,CCC 2012,1,0.270874435,,CCC 2012
8/9/2012,670,1,240.8685589,,sasdatalibr,1,19.70485553,,CCC 2012,1,0.240849021,,CCC 2012
8/9/2012,760,1,121.8913136,,sasdatalibr,1,15.5639801,,CCC 2012,1,0.364824924,,CCC 2012
8/9/2012,788,1,205.0671485,,sasdatalibr,1,34.12652516,,CCC 2012,1,0.314782567,,CCC 2012
8/9/2012,790,1,723.854563,,sasdatalibr,1,37.33927335,,CCC 2012,1,0.574679969,,CCC 2012
8/9/2012,800,1,319.4651436,,sasdatalibr,1,18.91951709,,CCC 2012,1,0.506880646,,CCC 2012
8/9/2012,805,1,298.4838519,,sasdatalibr,2,18.31266465,,"CCC 2012, CCC 2012",2,0.277815794,,"CCC 2012, CCC 2012"
8/9/2012,830,1,732.3469906,,sasdatalibr,1,24.55967501,,CCC 2012,1,0.503652107,,CCC 2012
8/9/2012,835,1,324.0443937,,sasdatalibr,1,19.77624994,,CCC 2012,1,0.306388365,,CCC 2012
8/9/2012,515,NA,NA,NA,NA,1,32.27027066,,CCC 2012,1,0.243108998,,CCC 2012
8/17/2012,505,1,288.4927606,,sasdatalibr,1,16.34931854,,CCC 2012,1,0.22180064,,CCC 2012
8/17/2012,540,1,1263.206974,,sasdatalibr,1,65.11169655,,CCC 2012,1,1.462528235,,CCC 2012
8/17/2012,640,1,768.9809919,,sasdatalibr,1,37.26787894,,CCC 2012,1,0.884619727,,CCC 2012
8/17/2012,665,1,152.7804374,,sasdatalibr,1,15.7067689,,CCC 2012,1,0.303159826,,CCC 2012
8/17/2012,760,1,76.68162555,BDL,sasdatalibr,1,11.13752704,,CCC 2012,1,0.260220255,,CCC 2012
8/17/2012,788,1,138.8761687,,sasdatalibr,1,32.27027066,,CCC 2012,1,0.34222515,,CCC 2012
8/17/2012,790,1,668.4872655,,sasdatalibr,1,35.12604682,,CCC 2012,1,0.526251881,,CCC 2012
8/17/2012,800,1,296.9851882,,sasdatalibr,1,20.41879957,,CCC 2012,1,0.451995481,,CCC 2012
8/17/2012,805,1,331.2046758,,sasdatalibr,1,22.91760372,,CCC 2012,1,0.2515032,,CCC 2012
8/17/2012,830,1,1010.765401,,sasdatalibr,1,39.40971107,,CCC 2012,1,1.136445781,,CCC 2012
8/17/2012,835,1,321.9629164,,sasdatalibr,1,16.20652973,,CCC 2012,1,0.133338667,,CCC 2012
8/31/2012,505,1,302.147252,,sasdatalibr,1,15.49258569,,CCC 2012,1,0.170466867,,CCC 2012
8/31/2012,540,1,483.6520769,,sasdatalibr,1,101.3800538,,CCC 2012,1,3.015455566,,CCC 2012
8/31/2012,640,1,757.4079779,,sasdatalibr,1,34.6976804,,CCC 2012,1,0.810363327,,CCC 2012
8/31/2012,665,1,140.5413506,,sasdatalibr,1,17.84860103,,CCC 2012,1,0.558537273,,CCC 2012
8/31/2012,760,1,76.93140283,BDL,sasdatalibr,1,22.6320261,,CCC 2012,1,0.451995481,,CCC 2012
8/31/2012,788,1,143.2889007,,sasdatalibr,1,24.77385822,,CCC 2012,1,0.368053463,,CCC 2012
8/31/2012,790,1,573.3221211,,sasdatalibr,1,34.26931397,,CCC 2012,1,0.329310993,,CCC 2012
8/31/2012,800,1,217.8057898,,sasdatalibr,1,10.13800538,,CCC 2012,1,0.274748682,,CCC 2012
8/31/2012,805,1,511.7103916,,sasdatalibr,1,46.12078505,,CCC 2012,1,1.775696532,,CCC 2012
8/31/2012,830,1,322.1294346,,sasdatalibr,1,26.91569035,,CCC 2012,1,0.823277483,,CCC 2012
8/31/2012,835,1,163.4376015,,sasdatalibr,1,13.8505144,,CCC 2012,1,0.267000188,,CCC 2012
9/3/2012,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.968561745,,LSPA LMP VLAP
9/3/2012,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
9/3/2012,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
9/4/2012,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
9/4/2012,510,NA,NA,NA,NA,NA,NA,NA,NA,1,1.29141566,,LSPA LMP VLAP
9/4/2012,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
9/4/2012,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.807134787,,LSPA LMP VLAP
9/4/2012,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.87170557,,LSPA LMP VLAP
9/26/2012,505,1,261.6000733,,sasdatalibr,1,14.20748642,,CCC 2012,1,0.202106551,,CCC 2012
9/26/2012,540,1,1264.289342,,sasdatalibr,1,59.32874981,,CCC 2012,1,1.068646459,,CCC 2012
9/26/2012,665,1,134.1304004,,sasdatalibr,1,18.45545346,,CCC 2012,1,0.036159638,,CCC 2012
9/26/2012,760,1,179.1735702,,sasdatalibr,1,9.995216575,,CCC 2012,1,0.241494728,,CCC 2012
9/26/2012,788,1,131.9656639,,sasdatalibr,1,27.7724232,,CCC 2012,1,0.311876882,,CCC 2012
9/26/2012,790,1,1210.837004,,sasdatalibr,1,32.48445387,,CCC 2012,1,0.384196159,,CCC 2012
9/26/2012,805,1,385.7393824,,sasdatalibr,1,15.27840248,,CCC 2012,1,0.097824736,,CCC 2012
9/26/2012,830,1,831.2587942,,sasdatalibr,1,28.34357843,,CCC 2012,1,0.513337725,,CCC 2012
9/26/2012,835,1,928.6719342,,sasdatalibr,1,21.98947646,,CCC 2012,1,0.687678839,,CCC 2012
10/1/2012,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
10/1/2012,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
10/1/2012,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.549698792,,LSPA LMP VLAP
10/1/2012,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
10/1/2012,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
10/1/2012,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
10/1/2012,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990962,,LSPA LMP VLAP
10/1/2012,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
10/2/2012,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
10/2/2012,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
10/2/2012,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
10/2/2012,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
10/5/2012,505,1,304.3119885,,sasdatalibr,1,9.102786524,,CCC 2012,1,0.179183923,,CCC 2012
10/5/2012,540,1,812.5254981,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2012,665,1,257.7701549,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2012,760,1,309.8070887,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2012,788,1,337.2825897,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2012,790,1,1226.572972,,sasdatalibr,1,27.12987356,,CCC 2012,1,0.397110315,,CCC 2012
10/5/2012,805,1,624.8595003,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2012,830,1,1322.737226,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2012,835,1,433.280325,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,505,1,309.0577568,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,540,1,554.1725295,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,665,1,233.2087222,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,760,1,202.6526347,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,788,1,305.2278385,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,790,1,752.6622095,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,805,1,450.4316984,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,830,1,947.072194,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2012,835,1,318.2162572,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,505,1,275.5876011,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,540,1,442.6886027,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,665,1,179.0903111,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,760,1,177.0920929,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,788,1,210.4789896,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,790,1,738.2583863,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,805,1,355.5995904,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,830,1,617.3661818,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2012,835,1,233.7082768,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
5/6/2013,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
5/6/2013,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/6/2013,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
5/6/2013,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
5/6/2013,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/7/2013,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
5/7/2013,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
5/8/2013,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
5/8/2013,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/8/2013,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
5/8/2013,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
5/8/2013,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.484280872,,LSPA LMP VLAP
6/2/2013,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
6/2/2013,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
6/3/2013,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
6/3/2013,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
6/3/2013,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
6/3/2013,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
6/4/2013,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
6/4/2013,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/5/2013,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
6/5/2013,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
6/5/2013,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.774849396,,LSPA LMP VLAP
6/5/2013,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
7/2/2013,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
7/2/2013,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
7/7/2013,788,NA,NA,NA,NA,NA,NA,NA,NA,1,4.035673937,,LSPA LMP VLAP
7/7/2013,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
7/8/2013,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
7/8/2013,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
7/8/2013,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
7/9/2013,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/9/2013,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
7/9/2013,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
7/9/2013,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.549698792,,LSPA LMP VLAP
7/9/2013,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/30/2013,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
7/30/2013,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
8/4/2013,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.484280872,,LSPA LMP VLAP
8/4/2013,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
8/5/2013,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
8/5/2013,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
8/5/2013,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
8/5/2013,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
8/5/2013,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.484280872,,LSPA LMP VLAP
8/5/2013,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
8/12/2013,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.000847136,,LSPA LMP VLAP
8/12/2013,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
9/2/2013,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
9/2/2013,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.839420179,,LSPA LMP VLAP
9/2/2013,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
9/3/2013,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
9/3/2013,760,NA,NA,NA,NA,NA,NA,NA,NA,1,1.807981924,,LSPA LMP VLAP
9/3/2013,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.226844877,,LSPA LMP VLAP
9/3/2013,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
9/4/2013,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
