station,date,depth_m,layer,parameter,value,depth.measurement,datasource,sitetype
90,2004-10-10,0,I,turb_NTU,1.04,actual,LMP chem,littoral
90,2005-06-20,6,I,cond_uScm,100.7,actual,LMP chem,littoral
90,2005-06-20,6,I,H_M,2.511886431509584e-7,actual,LMP chem,littoral
90,2005-06-20,6,I,TP_mgl,0.013000000000000001,actual,LMP chem,littoral
90,2005-06-20,6,I,turb_NTU,0.9,actual,LMP chem,littoral
90,2005-07-19,0,I,cond_uScm,103,actual,LMP chem,littoral
90,2005-07-19,0,I,H_M,2.3442288153199246e-7,actual,LMP chem,littoral
90,2005-07-19,0,I,TP_mgl,0.012,actual,LMP chem,littoral
90,2005-07-19,0,I,turb_NTU,0.89,actual,LMP chem,littoral
90,2005-08-15,0,I,cond_uScm,102,actual,LMP chem,littoral
90,2005-08-15,0,I,H_M,2.0417379446695294e-7,actual,LMP chem,littoral
90,2005-08-15,0,I,TP_mgl,0.009,actual,LMP chem,littoral
90,2005-08-15,0,I,turb_NTU,1.92,actual,LMP chem,littoral
90,2005-09-12,0,I,cond_uScm,104.6,actual,LMP chem,littoral
90,2005-09-12,0,I,H_M,2.7542287033381706e-7,actual,LMP chem,littoral
90,2005-09-12,0,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2005-09-12,0,I,turb_NTU,1.1600000000000001,actual,LMP chem,littoral
90,2006-06-30,6,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2006-07-17,6,I,cond_uScm,86,actual,LMP chem,littoral
90,2006-07-17,6,I,H_M,2.3442288153199246e-7,actual,LMP chem,littoral
90,2006-07-17,6,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2006-07-17,6,I,turb_NTU,1.11,actual,LMP chem,littoral
90,2006-08-14,6,I,cond_uScm,86.1,actual,LMP chem,littoral
90,2006-08-14,6,I,H_M,3.0199517204020213e-7,actual,LMP chem,littoral
90,2006-08-14,6,I,TP_mgl,0.01,actual,LMP chem,littoral
90,2006-08-14,6,I,turb_NTU,4.159999999999999,actual,LMP chem,littoral
90,2006-09-06,6,I,cond_uScm,86.7,actual,LMP chem,littoral
90,2006-09-06,6,I,H_M,1.8620871366628675e-7,actual,LMP chem,littoral
90,2006-09-06,6,I,TP_mgl,0.008,actual,LMP chem,littoral
90,2006-09-06,6,I,turb_NTU,0.8,actual,LMP chem,littoral
90,2006-10-03,0,I,cond_uScm,87.2,actual,LMP chem,littoral
90,2006-10-03,0,I,H_M,2.630267991895383e-7,actual,LMP chem,littoral
90,2006-10-03,0,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2006-10-03,0,I,turb_NTU,2.3299999999999996,actual,LMP chem,littoral
90,2007-06-19,0,I,cond_uScm,82.4,actual,LMP chem,littoral
90,2007-06-19,0,I,H_M,3.4673685045253196e-7,actual,LMP chem,littoral
90,2007-06-19,0,I,TP_mgl,0.008,actual,LMP chem,littoral
90,2007-06-19,0,I,turb_NTU,1.6,actual,LMP chem,littoral
90,2007-07-17,0,I,cond_uScm,83.1,actual,LMP chem,littoral
90,2007-07-17,0,I,H_M,3.0199517204020213e-7,actual,LMP chem,littoral
90,2007-07-17,0,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2007-07-17,0,I,turb_NTU,0.8,actual,LMP chem,littoral
90,2007-08-22,0,I,cond_uScm,84,actual,LMP chem,littoral
90,2007-08-22,0,I,H_M,1.0232929922807544e-7,actual,LMP chem,littoral
90,2007-08-22,0,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2007-08-22,0,I,turb_NTU,1.7,actual,LMP chem,littoral
90,2007-09-18,0,I,cond_uScm,84.6,actual,LMP chem,littoral
90,2007-09-18,0,I,H_M,1.3489628825916543e-7,actual,LMP chem,littoral
90,2007-09-18,0,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2007-09-18,0,I,turb_NTU,1.73,actual,LMP chem,littoral
90,2008-07-17,0,I,cond_uScm,90.3,actual,LMP chem,littoral
90,2008-07-17,0,I,H_M,6.309573444801936e-8,actual,LMP chem,littoral
90,2008-07-17,0,I,TP_mgl,0.004,actual,LMP chem,littoral
90,2008-07-17,0,I,turb_NTU,3.3499999999999996,actual,LMP chem,littoral
90,2008-08-12,6,I,cond_uScm,85.9,actual,LMP chem,littoral
90,2008-08-12,6,I,H_M,9.332543007969916e-8,actual,LMP chem,littoral
90,2008-08-12,6,I,TP_mgl,0.019,actual,LMP chem,littoral
90,2008-08-12,6,I,turb_NTU,0.8600000000000001,actual,LMP chem,littoral
90,2008-09-08,0,I,cond_uScm,86.4,actual,LMP chem,littoral
90,2008-09-08,0,I,H_M,7.585775750291844e-8,actual,LMP chem,littoral
90,2008-09-08,0,I,TP_mgl,0.004,actual,LMP chem,littoral
90,2008-09-08,0,I,turb_NTU,1.06,actual,LMP chem,littoral
90,2009-07-15,6,I,cond_uScm,94.2,actual,LMP chem,littoral
90,2009-07-15,6,I,H_M,1.1220184543019642e-7,actual,LMP chem,littoral
90,2009-07-15,6,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2009-07-15,6,I,turb_NTU,1.45,actual,LMP chem,littoral
90,2009-08-12,7,I,cond_uScm,91.8,actual,LMP chem,littoral
90,2009-08-12,7,I,H_M,1.258925411794167e-7,actual,LMP chem,littoral
90,2009-08-12,7,I,TP_mgl,0.008,actual,LMP chem,littoral
90,2009-08-12,7,I,turb_NTU,1.93,actual,LMP chem,littoral
90,2009-09-08,7,I,cond_uScm,95.6,actual,LMP chem,littoral
90,2009-09-08,7,I,H_M,1.288249551693136e-7,actual,LMP chem,littoral
90,2009-09-08,7,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2009-09-08,7,I,turb_NTU,1.43,actual,LMP chem,littoral
90,2010-06-15,6,I,cond_uScm,92,actual,LMP chem,littoral
90,2010-06-15,6,I,H_M,1.6982436524617475e-7,actual,LMP chem,littoral
90,2010-06-15,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2010-06-15,6,I,turb_NTU,1.06,actual,LMP chem,littoral
90,2010-07-13,6,I,cond_uScm,93.6,actual,LMP chem,littoral
90,2010-07-13,6,I,H_M,1.4454397707459287e-7,actual,LMP chem,littoral
90,2010-07-13,6,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2010-07-13,6,I,turb_NTU,1.06,actual,LMP chem,littoral
90,2010-08-10,6,I,cond_uScm,93.1,actual,LMP chem,littoral
90,2010-08-10,6,I,H_M,1.5848931924611151e-7,actual,LMP chem,littoral
90,2010-08-10,6,I,TP_mgl,0.02,actual,LMP chem,littoral
90,2010-08-10,6,I,turb_NTU,1.04,actual,LMP chem,littoral
90,2010-09-07,6,I,cond_uScm,96.3,actual,LMP chem,littoral
90,2010-09-07,6,I,H_M,1.3182567385564088e-7,actual,LMP chem,littoral
90,2010-09-07,6,I,TP_mgl,0.018000000000000002,actual,LMP chem,littoral
90,2010-09-07,6,I,turb_NTU,4.79,actual,LMP chem,littoral
90,2011-06-14,6,I,cond_uScm,82.7,actual,LMP chem,littoral
90,2011-06-14,6,I,H_M,1.3803842646028852e-7,actual,LMP chem,littoral
90,2011-06-14,6,I,TP_mgl,0.012,actual,LMP chem,littoral
90,2011-06-14,6,I,turb_NTU,2.09,actual,LMP chem,littoral
90,2011-07-19,6,I,cond_uScm,88.5,actual,LMP chem,littoral
90,2011-07-19,6,I,H_M,1.5135612484362083e-7,actual,LMP chem,littoral
90,2011-07-19,6,I,TP_mgl,0.014,actual,LMP chem,littoral
90,2011-07-19,6,I,turb_NTU,2.48,actual,LMP chem,littoral
90,2011-08-18,6,I,cond_uScm,88.5,actual,LMP chem,littoral
90,2011-08-18,6,I,H_M,1.258925411794167e-7,actual,LMP chem,littoral
90,2011-08-18,6,I,TP_mgl,0.009,actual,LMP chem,littoral
90,2011-08-18,6,I,turb_NTU,1.33,actual,LMP chem,littoral
90,2011-09-19,6,I,cond_uScm,85.7,actual,LMP chem,littoral
90,2011-09-19,6,I,H_M,1.4125375446227568e-7,actual,LMP chem,littoral
90,2011-09-19,6,I,TP_mgl,0.012,actual,LMP chem,littoral
90,2011-09-19,6,I,turb_NTU,2.67,actual,LMP chem,littoral
90,2012-06-13,0,I,cond_uScm,84,actual,LMP chem,littoral
90,2012-06-13,0,I,H_M,4.677351412871984e-7,actual,LMP chem,littoral
90,2012-06-13,0,I,TP_mgl,0.039,actual,LMP chem,littoral
90,2012-06-13,0,I,turb_NTU,1.83,actual,LMP chem,littoral
90,2012-07-16,6,I,cond_uScm,85.5,actual,LMP chem,littoral
90,2012-07-16,6,I,H_M,1.3182567385564088e-7,actual,LMP chem,littoral
90,2012-07-16,6,I,TP_mgl,0.011,actual,LMP chem,littoral
90,2012-07-16,6,I,turb_NTU,0.9400000000000001,actual,LMP chem,littoral
90,2012-08-13,6,I,cond_uScm,83.6,actual,LMP chem,littoral
90,2012-08-13,6,I,H_M,1.7782794100389237e-7,actual,LMP chem,littoral
90,2012-08-13,6,I,TP_mgl,0.009,actual,LMP chem,littoral
90,2012-08-13,6,I,turb_NTU,0.9,actual,LMP chem,littoral
90,2013-06-13,6,I,cond_uScm,82.1,actual,LMP chem,littoral
90,2013-06-13,6,I,H_M,3.090295432513594e-7,actual,LMP chem,littoral
90,2013-06-13,6,I,TP_mgl,0.013000000000000001,actual,LMP chem,littoral
90,2013-06-13,6,I,turb_NTU,1.52,actual,LMP chem,littoral
90,2013-07-16,6,I,cond_uScm,82.9,actual,LMP chem,littoral
90,2013-07-16,6,I,H_M,3.235936569296283e-7,actual,LMP chem,littoral
90,2013-07-16,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2013-07-16,6,I,turb_NTU,0.98,actual,LMP chem,littoral
90,2013-08-13,6,I,cond_uScm,83.8,actual,LMP chem,littoral
90,2013-08-13,6,I,H_M,1.7782794100389237e-7,actual,LMP chem,littoral
90,2013-08-13,6,I,TP_mgl,0.009,actual,LMP chem,littoral
90,2013-08-13,6,I,turb_NTU,0.8300000000000001,actual,LMP chem,littoral
90,2013-09-08,6,I,cond_uScm,78.9,actual,LMP chem,littoral
90,2013-09-08,6,I,H_M,2.691534803926917e-7,actual,LMP chem,littoral
90,2013-09-08,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2013-09-08,6,I,turb_NTU,1.6800000000000002,actual,LMP chem,littoral
90,2014-06-17,6,I,cond_uScm,87.3,actual,LMP chem,littoral
90,2014-06-17,6,I,H_M,1.8197008586099835e-7,actual,LMP chem,littoral
90,2014-06-17,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2014-06-17,6,I,turb_NTU,1.48,actual,LMP chem,littoral
90,2014-07-14,6,I,cond_uScm,87.7,actual,LMP chem,littoral
90,2014-07-14,6,I,H_M,2.45470891568503e-7,actual,LMP chem,littoral
90,2014-07-14,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2014-07-14,6,I,turb_NTU,0.9500000000000001,actual,LMP chem,littoral
90,2014-08-12,6,I,cond_uScm,89.6,actual,LMP chem,littoral
90,2014-08-12,6,I,H_M,1.3803842646028852e-7,actual,LMP chem,littoral
90,2014-08-12,6,I,TP_mgl,0.003,actual,LMP chem,littoral
90,2014-08-12,6,I,turb_NTU,0.6799999999999999,actual,LMP chem,littoral
90,2014-09-02,6,I,cond_uScm,89.3,actual,LMP chem,littoral
90,2014-09-02,6,I,H_M,1.7782794100389237e-7,actual,LMP chem,littoral
90,2014-09-02,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2014-09-02,6,I,turb_NTU,0.69,actual,LMP chem,littoral
90,2015-06-16,6,I,cond_uScm,91.9,actual,LMP chem,littoral
90,2015-06-16,6,I,H_M,1.99526231496888e-7,actual,LMP chem,littoral
90,2015-06-16,6,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2015-06-16,6,I,turb_NTU,1.54,actual,LMP chem,littoral
90,2015-07-13,6,I,cond_uScm,94.8,actual,LMP chem,littoral
90,2015-07-13,6,I,H_M,2.511886431509584e-7,actual,LMP chem,littoral
90,2015-07-13,6,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2015-07-13,6,I,turb_NTU,0.71,actual,LMP chem,littoral
90,2015-08-10,6,I,cond_uScm,97.7,actual,LMP chem,littoral
90,2015-08-10,6,I,H_M,2.2908676527677772e-7,actual,LMP chem,littoral
90,2015-08-10,6,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2015-08-10,6,I,turb_NTU,1.12,actual,LMP chem,littoral
90,2015-09-10,6,I,cond_uScm,101.3,actual,LMP chem,littoral
90,2015-09-10,6,I,H_M,1.202264434617414e-7,actual,LMP chem,littoral
90,2015-09-10,6,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2015-09-10,6,I,turb_NTU,1.03,actual,LMP chem,littoral
90,2016-06-15,7.3,I,cond_uScm,97,actual,LMP chem,littoral
90,2016-06-15,7.3,I,H_M,1.0000000000000007e-7,actual,LMP chem,littoral
90,2016-06-15,7.3,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2016-06-15,7.3,I,turb_NTU,2.06,actual,LMP chem,littoral
90,2016-07-12,4.185053380782918,I,cond_uScm,100.1,mean,LMP chem,littoral
90,2016-07-12,4.185053380782918,I,H_M,6.165950018614826e-8,mean,LMP chem,littoral
90,2016-07-12,4.185053380782918,I,TP_mgl,0.005,mean,LMP chem,littoral
90,2016-07-12,4.185053380782918,I,turb_NTU,1.05,mean,LMP chem,littoral
90,2016-08-16,7.3,I,cond_uScm,102.4,actual,LMP chem,littoral
90,2016-08-16,7.3,I,H_M,8.709635899560823e-8,actual,LMP chem,littoral
90,2016-08-16,7.3,I,TP_mgl,0.003,actual,LMP chem,littoral
90,2016-08-16,7.3,I,turb_NTU,0.81,actual,LMP chem,littoral
90,2016-09-11,6.3,I,cond_uScm,101.7,actual,LMP chem,littoral
90,2016-09-11,6.3,I,H_M,1.0715193052376076e-7,actual,LMP chem,littoral
90,2016-09-11,6.3,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2016-09-11,6.3,I,turb_NTU,1.06,actual,LMP chem,littoral
90,2017-06-12,6.3,I,cond_uScm,100.5,actual,LMP chem,littoral
90,2017-06-12,6.3,I,H_M,1.258925411794167e-7,actual,LMP chem,littoral
90,2017-06-12,6.3,I,TP_mgl,0.009,actual,LMP chem,littoral
90,2017-06-12,6.3,I,turb_NTU,1.28,actual,LMP chem,littoral
90,2017-07-12,7.3,I,cond_uScm,104.9,actual,LMP chem,littoral
90,2017-07-12,7.3,I,H_M,1.148153621496883e-7,actual,LMP chem,littoral
90,2017-07-12,7.3,I,TP_mgl,0.008,actual,LMP chem,littoral
90,2017-07-12,7.3,I,turb_NTU,1.47,actual,LMP chem,littoral
90,2017-08-14,6.3,I,cond_uScm,95.9,actual,LMP chem,littoral
90,2017-08-14,6.3,I,H_M,1.3803842646028852e-7,actual,LMP chem,littoral
90,2017-08-14,6.3,I,TP_mgl,0.004,actual,LMP chem,littoral
90,2017-08-14,6.3,I,turb_NTU,0.9400000000000001,actual,LMP chem,littoral
90,2017-09-12,6.3,I,cond_uScm,110.3,actual,LMP chem,littoral
90,2017-09-12,6.3,I,H_M,5.128613839913652e-8,actual,LMP chem,littoral
90,2017-09-12,6.3,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2017-09-12,6.3,I,turb_NTU,1.31,actual,LMP chem,littoral
90,2018-06-11,6.3,I,cond_uScm,98.4,actual,LMP chem,littoral
90,2018-06-11,6.3,I,H_M,9.120108393559103e-8,actual,LMP chem,littoral
90,2018-06-11,6.3,I,TP_mgl,0.013000000000000001,actual,LMP chem,littoral
90,2018-06-11,6.3,I,turb_NTU,1.07,actual,LMP chem,littoral
90,2018-07-16,6.3,I,cond_uScm,104.9,actual,LMP chem,littoral
90,2018-07-16,6.3,I,H_M,1.1220184543019642e-7,actual,LMP chem,littoral
90,2018-07-16,6.3,I,TP_mgl,0.008,actual,LMP chem,littoral
90,2018-07-16,6.3,I,turb_NTU,1.29,actual,LMP chem,littoral
90,2018-08-13,6.3,I,cond_uScm,102.7,actual,LMP chem,littoral
90,2018-08-13,6.3,I,H_M,1.258925411794167e-7,actual,LMP chem,littoral
90,2018-08-13,6.3,I,TP_mgl,0.006,actual,LMP chem,littoral
90,2018-08-13,6.3,I,turb_NTU,0.6599999999999999,actual,LMP chem,littoral
90,2018-09-09,6.3,I,cond_uScm,101.8,actual,LMP chem,littoral
90,2018-09-09,6.3,I,H_M,9.120108393559103e-8,actual,LMP chem,littoral
90,2018-09-09,6.3,I,TP_mgl,0.004,actual,LMP chem,littoral
90,2018-09-09,6.3,I,turb_NTU,0.6,actual,LMP chem,littoral
90,2019-06-10,6.3,I,cond_uScm,72.9,actual,LMP chem,littoral
90,2019-06-10,6.3,I,H_M,1.148153621496883e-7,actual,LMP chem,littoral
90,2019-06-10,6.3,I,TP_mgl,0.007,actual,LMP chem,littoral
90,2019-06-10,6.3,I,turb_NTU,1.02,actual,LMP chem,littoral
90,2019-07-16,6.3,I,cond_uScm,95.5,actual,LMP chem,littoral
90,2019-07-16,6.3,I,H_M,1.0000000000000007e-7,actual,LMP chem,littoral
90,2019-07-16,6.3,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2019-07-16,6.3,I,turb_NTU,0.65,actual,LMP chem,littoral
90,2019-08-12,6.3,I,cond_uScm,92.9,actual,LMP chem,littoral
90,2019-08-12,6.3,I,H_M,9.77237220955812e-8,actual,LMP chem,littoral
90,2019-08-12,6.3,I,TP_mgl,0.005,actual,LMP chem,littoral
90,2019-08-12,6.3,I,turb_NTU,0.71,actual,LMP chem,littoral
90,2019-09-16,6.3,I,cond_uScm,92.5,actual,LMP chem,littoral
90,2019-09-16,6.3,I,H_M,1.3182567385564088e-7,actual,LMP chem,littoral
90,2019-09-16,6.3,I,TP_mgl,0.004,actual,LMP chem,littoral
90,2019-09-16,6.3,I,turb_NTU,0.88,actual,LMP chem,littoral
100,1986-07-03,0,N,cond_uScm,55.5,mean,LMP chem,littoral
100,1986-07-03,0,N,H_M,1.5848931924611151e-7,mean,LMP chem,littoral
100,1986-07-03,0,N,TP_mgl,0.014,mean,LMP chem,littoral
100,1986-09-02,0,N,cond_uScm,71.3,mean,LMP chem,littoral
100,1986-09-02,0,N,H_M,1.258925411794167e-7,mean,LMP chem,littoral
100,1986-09-02,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1987-05-29,0,N,cond_uScm,68.4,mean,LMP chem,littoral
100,1987-05-29,0,N,H_M,1.5848931924611151e-7,mean,LMP chem,littoral
100,1987-07-01,0,N,cond_uScm,65.7,mean,LMP chem,littoral
100,1987-07-01,0,N,H_M,3.1622776601683813e-7,mean,LMP chem,littoral
100,1987-09-03,0,N,cond_uScm,71.3,mean,LMP chem,littoral
100,1987-09-03,0,N,H_M,3.981071705534972e-7,mean,LMP chem,littoral
100,1988-06-09,0,N,cond_uScm,55.3,mean,LMP chem,littoral
100,1988-06-09,0,N,H_M,5.0118723362727296e-8,mean,LMP chem,littoral
100,1988-07-14,0,N,cond_uScm,65.7,mean,LMP chem,littoral
100,1988-07-14,0,N,H_M,1.258925411794167e-7,mean,LMP chem,littoral
100,1988-08-11,0,N,cond_uScm,62.3,mean,LMP chem,littoral
100,1988-08-11,0,N,H_M,1.99526231496888e-7,mean,LMP chem,littoral
100,1988-09-07,0,N,cond_uScm,50.7,mean,LMP chem,littoral
100,1988-09-07,0,N,H_M,1.258925411794167e-7,mean,LMP chem,littoral
100,1989-05-19,0,N,TP_mgl,0.006,mean,LMP chem,littoral
100,1989-05-24,0,N,H_M,6.309573444801935e-7,mean,LMP chem,littoral
100,1989-05-24,0,N,TP_mgl,0.05,mean,LMP chem,littoral
100,1989-06-28,0,N,cond_uScm,69.1,mean,LMP chem,littoral
100,1989-06-28,0,N,H_M,5.011872336272729e-7,mean,LMP chem,littoral
100,1989-06-28,0,N,TP_mgl,0.004,mean,LMP chem,littoral
100,1989-07-25,0,N,cond_uScm,72,mean,LMP chem,littoral
100,1989-07-25,0,N,H_M,3.981071705534972e-7,mean,LMP chem,littoral
100,1989-07-25,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1989-10-26,0,N,cond_uScm,50,mean,LMP chem,littoral
100,1989-10-26,0,N,H_M,2.511886431509584e-7,mean,LMP chem,littoral
100,1989-10-26,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1990-06-21,0,N,H_M,1.258925411794167e-7,mean,LMP chem,littoral
100,1990-06-21,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1990-08-06,0,N,cond_uScm,77.6,mean,LMP chem,littoral
100,1990-08-06,0,N,H_M,1.5848931924611151e-7,mean,LMP chem,littoral
100,1990-08-28,0,N,H_M,1.5848931924611151e-7,mean,LMP chem,littoral
100,1990-08-28,0,N,TP_mgl,0.006,mean,LMP chem,littoral
100,1990-09-27,0,N,cond_uScm,70.9,mean,LMP chem,littoral
100,1990-09-27,0,N,H_M,1.0000000000000007e-7,mean,LMP chem,littoral
100,1991-05-28,0,N,cond_uScm,72.6,mean,LMP chem,littoral
100,1991-05-28,0,N,H_M,6.309573444801935e-7,mean,LMP chem,littoral
100,1991-05-28,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1991-06-28,0,N,cond_uScm,72.9,mean,LMP chem,littoral
100,1991-06-28,0,N,H_M,1.0000000000000007e-7,mean,LMP chem,littoral
100,1991-06-28,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1991-07-30,0,N,cond_uScm,68.5,mean,LMP chem,littoral
100,1991-07-30,0,N,H_M,1.99526231496888e-7,mean,LMP chem,littoral
100,1991-07-30,0,N,TP_mgl,0.002,mean,LMP chem,littoral
100,1991-08-27,0,N,cond_uScm,60.8,mean,LMP chem,littoral
100,1991-08-27,0,N,H_M,1.99526231496888e-7,mean,LMP chem,littoral
100,1991-08-27,0,N,TP_mgl,0.002,mean,LMP chem,littoral
100,1992-05-26,0,N,cond_uScm,67.4,mean,LMP chem,littoral
100,1992-05-26,0,N,H_M,3.981071705534972e-7,mean,LMP chem,littoral
100,1992-05-26,0,N,TP_mgl,0.002,mean,LMP chem,littoral
100,1992-07-01,0,N,cond_uScm,72.3,mean,LMP chem,littoral
100,1992-07-01,0,N,H_M,1.99526231496888e-7,mean,LMP chem,littoral
100,1992-07-01,0,N,TP_mgl,0.004,mean,LMP chem,littoral
100,1992-07-29,0,N,cond_uScm,72.5,mean,LMP chem,littoral
100,1992-07-29,0,N,H_M,3.981071705534972e-7,mean,LMP chem,littoral
100,1992-07-29,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1992-08-28,0,N,cond_uScm,69.8,mean,LMP chem,littoral
100,1992-08-28,0,N,H_M,1.0000000000000007e-7,mean,LMP chem,littoral
100,1992-08-28,0,N,TP_mgl,0.002,mean,LMP chem,littoral
100,1993-05-30,0,N,alk_mglCaCO3,3.7,mean,LMP chem,littoral
100,1993-05-30,0,N,cond_uScm,68.7,mean,LMP chem,littoral
100,1993-05-30,0,N,H_M,3.1622776601683813e-7,mean,LMP chem,littoral
100,1993-05-30,0,N,TP_mgl,0.012,mean,LMP chem,littoral
100,1993-05-30,0,N,turb_NTU,0.6,mean,LMP chem,littoral
100,1993-06-13,0,N,alk_mglCaCO3,3.3,mean,LMP chem,littoral
100,1993-06-13,0,N,cond_uScm,68.2,mean,LMP chem,littoral
100,1993-06-13,0,N,H_M,3.1622776601683813e-7,mean,LMP chem,littoral
100,1993-06-13,0,N,TP_mgl,0.005,mean,LMP chem,littoral
100,1993-06-13,0,N,turb_NTU,1.5,mean,LMP chem,littoral
100,1993-06-27,0,N,alk_mglCaCO3,3.9,mean,LMP chem,littoral
100,1993-06-27,0,N,cond_uScm,75.8,mean,LMP chem,littoral
100,1993-06-27,0,N,H_M,1.7782794100389237e-7,mean,LMP chem,littoral
100,1993-06-27,0,N,TP_mgl,0.01,mean,LMP chem,littoral
100,1993-06-27,0,N,turb_NTU,0.6,mean,LMP chem,littoral
100,1993-07-14,0,N,alk_mglCaCO3,4.3,mean,LMP chem,littoral
100,1993-07-14,0,N,cond_uScm,69.9,mean,LMP chem,littoral
100,1993-07-14,0,N,H_M,1.5848931924611151e-7,mean,LMP chem,littoral
100,1993-07-14,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1993-07-14,0,N,turb_NTU,0.3,mean,LMP chem,littoral
100,1993-08-01,0,N,alk_mglCaCO3,3.5,mean,LMP chem,littoral
100,1993-08-01,0,N,cond_uScm,77.1,mean,LMP chem,littoral
100,1993-08-01,0,N,H_M,3.1622776601683813e-7,mean,LMP chem,littoral
100,1993-08-01,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1993-08-01,0,N,turb_NTU,0.4,mean,LMP chem,littoral
100,1993-08-25,0,N,alk_mglCaCO3,3.7,mean,LMP chem,littoral
100,1993-08-25,0,N,cond_uScm,69.7,mean,LMP chem,littoral
100,1993-08-25,0,N,H_M,2.8183829312644565e-7,mean,LMP chem,littoral
100,1993-08-25,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1993-08-25,0,N,turb_NTU,0.3,mean,LMP chem,littoral
100,1993-10-10,0,N,alk_mglCaCO3,5,mean,LMP chem,littoral
100,1993-10-10,0,N,cond_uScm,78.7,mean,LMP chem,littoral
100,1993-10-10,0,N,H_M,3.5481338923357563e-7,mean,LMP chem,littoral
100,1993-10-10,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1993-10-10,0,N,turb_NTU,0.6,mean,LMP chem,littoral
100,1993-10-17,0,N,alk_mglCaCO3,5.4,mean,LMP chem,littoral
100,1993-10-17,0,N,cond_uScm,69.6,mean,LMP chem,littoral
100,1993-10-17,0,N,H_M,3.801893963205615e-7,mean,LMP chem,littoral
100,1993-10-17,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1993-10-17,0,N,turb_NTU,0.7,mean,LMP chem,littoral
100,1994-06-11,0,N,alk_mglCaCO3,4.8,mean,LMP chem,littoral
100,1994-06-11,0,N,cond_uScm,77.8,mean,LMP chem,littoral
100,1994-06-11,0,N,H_M,1.7782794100389237e-7,mean,LMP chem,littoral
100,1994-06-11,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1994-06-11,0,N,turb_NTU,0.8,mean,LMP chem,littoral
100,1994-07-15,0,N,alk_mglCaCO3,4.7,mean,LMP chem,littoral
100,1994-07-15,0,N,cond_uScm,78.3,mean,LMP chem,littoral
100,1994-07-15,0,N,H_M,1.7782794100389237e-7,mean,LMP chem,littoral
100,1994-07-15,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1994-07-15,0,N,turb_NTU,0.6,mean,LMP chem,littoral
100,1994-07-25,0,N,alk_mglCaCO3,3.9,mean,LMP chem,littoral
100,1994-07-25,0,N,cond_uScm,79,mean,LMP chem,littoral
100,1994-07-25,0,N,H_M,2.23872113856834e-7,mean,LMP chem,littoral
100,1994-07-25,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1994-07-25,0,N,turb_NTU,0.5,mean,LMP chem,littoral
100,1994-08-14,0,N,alk_mglCaCO3,3.9,mean,LMP chem,littoral
100,1994-08-14,0,N,cond_uScm,75,mean,LMP chem,littoral
100,1994-08-14,0,N,H_M,2.23872113856834e-7,mean,LMP chem,littoral
100,1994-08-14,0,N,TP_mgl,0.001,mean,LMP chem,littoral
100,1994-08-14,0,N,turb_NTU,0.5,mean,LMP chem,littoral
100,1994-09-07,0,N,alk_mglCaCO3,4.9,mean,LMP chem,littoral
100,1994-09-07,0,N,cond_uScm,70,mean,LMP chem,littoral
100,1994-09-07,0,N,H_M,8.709635899560823e-8,mean,LMP chem,littoral
100,1994-09-07,0,N,TP_mgl,0.003,mean,LMP chem,littoral
100,1994-09-07,0,N,turb_NTU,0.6,mean,LMP chem,littoral
